2.360014643404432899e+00,-5.611435191803063605e-01,1.708198149031943558e+02,8.953970121695169837e+01
6.654582260937619287e-01,9.434633980675209974e-01,3.765192302752011528e+02,8.809249912350827572e+02
1.169189751677376821e+00,6.177084494933172687e-01,6.845042673929413013e+01,9.178209413929409948e+02
4.033792781764386604e+00,-5.225955001065707428e-01,8.043484216492167889e+02,1.743623337614858428e+02
2.960209658678526257e+00,-6.030478725381769323e-01,4.705791902928160653e+02,3.041505785154637351e+02
4.299541242640998462e+00,-2.109130719291575917e-01,7.604795614950817253e+02,3.889787867596542128e+02
5.075671295415963513e+00,5.690783342585060689e-01,8.414030318146907348e+02,7.533912400952455073e+02
5.565493974080224504e+00,8.543362692603840847e-01,7.433860038313385985e+02,9.642356387685739492e+02
4.418286586199974053e+00,-1.965468886585107211e-01,9.227178175363699211e+02,3.535173481527027661e+02
4.955270799791807512e+00,5.499126792786869222e-01,7.476025383892447280e+02,6.569248484095147660e+02
1.454117456729904223e+00,4.658918297764069738e-01,2.201217854599893826e+02,6.580759650097279518e+02
4.130068613151504309e+00,3.720928580740824870e-03,6.130337047270248831e+02,4.665315952358489540e+02
2.145862292322219478e+00,-2.621641402491554085e-01,2.863048422404705207e+02,3.753334017912154650e+02
6.047702481676525466e+00,1.053961159332848174e+00,5.539834667379388975e+02,8.141771734966379199e+02
1.463280271370874130e+00,4.439578222595972901e-01,2.033968114127798117e+02,6.578400361578389948e+02
3.846118110178843530e+00,-6.434826958203219149e-01,7.711886783325801389e+02,5.403103488035310420e+01
1.272983723233801490e+00,5.588937082323487404e-01,1.164939399375177800e+02,8.055249154533892124e+02
5.791994333092589820e+00,9.316271107337659174e-01,6.656087924326884604e+02,9.903214513079198014e+02
7.808883160281432367e-01,9.196867407919926407e-01,3.636727435948068887e+02,8.404079222786265291e+02
4.151529498403254692e+00,-4.817790948010710617e-01,9.443856872611675044e+02,1.093124355449524501e+02
4.369127907208691042e+00,-2.780236842195739078e-01,9.845863510507208503e+02,2.770438740109680111e+02
1.590018709886349857e+00,2.155231325424455946e-01,2.728321222945498903e+01,6.031711729315525190e+02
4.238043783636443074e+00,-3.921312165100475089e-01,9.202038807498990991e+02,2.138126341108315955e+02
2.160926879779183185e+00,1.207450683597518920e-01,4.087336196055246091e+02,4.847890344711375974e+02
5.161220200508022105e-01,9.434913822438719677e-01,3.725234186837345760e+02,1.013599638627438480e+03
6.570978403425086212e-01,9.123485993140556527e-01,3.363884542760105205e+02,9.765008182667681922e+02
