4.448561935767295417e+00,4.120407695024914663e-01,7.154405455681870762e+02,9.471019053943593917e+02
5.434040383951145081e+00,4.351840483938119175e-01,1.919795345602003920e+02,8.872110556348312684e+02
1.330086445015762786e+00,-1.102529033928871582e+00,1.906577141552937462e+02,3.180018999221778842e+01
5.571577408751521965e+00,-4.806449489878398817e-01,2.946207249454406565e+02,5.443095595573328183e+02
4.927426946445105038e+00,-5.361367209405400874e-02,4.824163911105877673e+02,7.659817030544594445e+02
4.534531935253008683e+00,1.384458325221344377e-01,6.547736777302516202e+02,8.461024285387669579e+02
4.971207622696320882e+00,8.830948252128074660e-01,2.458318462693150650e+02,1.105648776568362109e+03
4.942089098580711770e+00,-5.581420223467382230e-02,4.764393452096624628e+02,7.643027937233279090e+02
5.257789986167822782e+00,-1.327401473127083620e-01,3.578217768965904497e+02,7.085115301191367507e+02
4.065879725985871218e+00,8.597883974080691161e-01,1.090600391535569997e+03,1.055344647717893622e+03
3.468944420050954491e+00,1.025797045093646831e-01,1.089484730701748731e+03,7.061716428456641097e+02
5.169258930720781464e+00,9.332831431063695060e-01,7.637708720476177859e+01,1.085538633842460513e+03
4.385096918559141521e+00,6.957488154409766645e-01,8.063731832035009575e+02,1.048467463987449037e+03
4.479291589718451760e+00,7.647724318995340331e-01,7.553075128017411544e+02,1.081780627788405582e+03
4.934846457013430943e+00,7.517685511533375164e-01,3.581524268506965996e+02,1.066493138470093754e+03
4.214564218420246533e+00,3.098438215045458063e-02,7.907654277054766681e+02,7.864502466247922712e+02
5.519086732277662222e+00,-3.542405191812355580e-01,2.932071162446036965e+02,5.962165401664520914e+02
4.518446326965626092e+00,5.382255146038594784e-01,6.856724550313417694e+02,9.984633724296854780e+02
1.587511367199865964e+00,-1.113103506358334105e+00,8.354613712717980434e+02,2.002774510205735936e+01
4.882820049859000200e+00,-1.432877568228888565e-01,5.056375050448334036e+02,7.341019467970838832e+02
4.593231825937725610e+00,6.134030717375518194e-01,6.406969066329821771e+02,1.029507757120776205e+03
3.673541736815066461e+00,3.203649751355452380e-01,1.058157815645996379e+03,8.160097663906077514e+02
4.206352678614702967e+00,6.527064133441587979e-01,9.061141548406534412e+02,1.012537325779183107e+03
4.512670511779702132e+00,8.179000750491284277e-01,7.434653100094864158e+02,1.103834527195782584e+03
3.642577063530903381e+00,-9.466120489622823486e-01,8.450153261922188221e+02,3.724936161386940512e+02
5.503040213959550009e+00,6.242982656987416945e-01,1.084706896508186986e+02,9.375186695000652435e+02
5.436236896500336258e+00,5.767482352429394998e-01,1.517029367527690340e+02,9.339903827688521005e+02
5.307537415157534966e-01,-1.267984379101978698e+00,3.455874306676740275e+02,1.555659446704206346e+02
5.182370880025676030e+00,1.473236419185097457e-01,3.540521445881766454e+02,8.198408490881648731e+02
5.053001153082117725e+00,-8.354824655442810721e-01,4.906336902586338624e+02,4.629021536227758702e+02
2.957617246776000464e+00,-5.707603012920717811e-01,1.124973553903000038e+03,3.890867544322614435e+02
5.313656068524711173e+00,2.919246681408171895e-01,2.741610453882857428e+02,8.556282563209107366e+02
6.135341037354904437e+00,-5.550850333358631206e-01,1.349776202639137352e+02,4.310474953268006288e+02
5.569695496409305058e+00,6.247480957492840270e-01,8.223468593452606967e+01,9.256540200219927783e+02
