6.051118785916188791e+00,1.277808843414265753e-02,7.382310971422505190e+02,4.074218766655746293e+01
6.188117736204795882e+00,1.006358180438000488e-01,3.014313763953404646e+02,3.202888262113779092e+02
6.247278631066399690e+00,2.042440107876818817e-02,1.142750849971661040e+02,6.501437696903134622e+01
6.093196274126159828e+00,2.005847760358971665e-01,5.953910015286783164e+02,6.381237165155080220e+02
5.899679683455402390e+00,1.037370929930572505e-01,1.213931951903647587e+03,3.315760716048416157e+02
5.901171296501778407e+00,9.842122956488563723e-02,1.209715963043427109e+03,3.145881643135325589e+02
6.234209581067779560e+00,2.398905363516880551e-01,1.525222748249619542e+02,7.618219261054817935e+02
5.689844816440717601e+00,1.857129701724861137e-01,1.857208011006462357e+03,5.967901073464429373e+02
5.886451062921359778e+00,3.084674111674078345e-01,1.215551655353074011e+03,9.827067025462847596e+02
5.864641336860006327e+00,3.115095699220094549e-01,1.281171488033370451e+03,9.928574926840628905e+02
5.751491901255882055e+00,2.466701519284562605e-01,1.648674306778000073e+03,7.900480630303363796e+02
5.978986855723664284e+00,1.005681122371497038e-01,9.636838558353070994e+02,3.209085527094689496e+02
6.231133221118755117e+00,1.215507476036979499e-02,1.656730796127530141e+02,3.869384246796625604e+01
5.781934767094109695e+00,2.535830646608404626e-01,1.552731068006403120e+03,8.112767213798878174e+02
5.695303818493666625e+00,1.537567043029757496e-01,1.847897064494431788e+03,4.942372744311680322e+02
5.706719378911182972e+00,1.980160490010602625e-01,1.801505940685869746e+03,6.358012585812485895e+02
6.129559606897560187e+00,2.732535344264514499e-01,4.751684293035951328e+02,8.677172730317612377e+02
5.871247388033482117e+00,3.081779745445156204e-01,1.262048744095627171e+03,9.821615137936144038e+02
5.769170550671994135e+00,1.224372348968717494e-01,1.622434196745303097e+03,3.927122276723912364e+02
5.954366584275687657e+00,8.858939458340543693e-02,1.042399732330250799e+03,2.828498756091475457e+02
6.003880223175292130e+00,4.539898759492531910e-02,8.876456665431819602e+02,1.448498530871555943e+02
5.982936764148838016e+00,1.449521132033445847e-01,9.472829341502972511e+02,4.622879339924996884e+02
6.017905985856843998e+00,2.567350675796701842e-01,8.228759574573108466e+02,8.167361081679201789e+02
5.885500664523767966e+00,1.868221900705326621e-01,1.247177590827300037e+03,5.967299142348324494e+02
5.771965159571949222e+00,2.719757848130455180e-01,1.577507767520419748e+03,8.700224781203448856e+02
5.738271329658858555e+00,2.347861661602936023e-01,1.693147856349754193e+03,7.525065878873161864e+02
6.064425876643842805e+00,2.139925792276710717e-02,6.958661892133081892e+02,6.821663407090439080e+01
6.261499942268219598e+00,7.521219928998053306e-02,6.887987605859380835e+01,2.393549532107765003e+02
